,status,walkscore,updated,snapped_lon,snapped_lat,transitscore,bikescore,city
0,1,46,2022-04-23 22:51:44.196809,-119.8755,39.5265,26.0,21.0,Reno
1,1,48,2022-04-07 18:34:27.311916,-119.8545,39.5415,26.0,51.0,Reno
2,1,95,2022-03-26 12:34:05.798127,-119.8095,39.516,46.0,84.0,Reno
3,1,42,2021-12-08 15:30:12.870523,-119.7795,39.5295,47.0,70.0,Reno
4,1,1,2022-03-06 01:53:46.754832,-119.9055,39.5205,20.0,22.0,Reno
5,1,0,2021-12-15 18:58:17.474226,-119.8755,39.5595,,,Reno
6,1,15,2022-03-07 10:01:50.715840,-119.8725,39.543,25.0,21.0,Reno
7,1,0,2021-12-15 18:57:50.204530,-119.9055,39.564,,,Reno
8,1,0,2021-12-15 18:56:58.021851,-119.8875,39.567,,,Reno
9,1,0,2022-02-04 07:13:08.276127,-119.8635,39.594,,2.0,Reno
10,1,3,2022-03-05 01:44:39.892227,-80.4435,27.2595,,44.0,Port St. Lucie
11,1,18,2022-03-05 09:09:52.168649,-80.376,27.279,,31.0,Port St. Lucie
12,1,0,2022-03-11 05:52:47.297108,-80.3955,27.2445,,25.0,Port St. Lucie
13,1,9,2022-03-06 01:01:13.082979,-80.3805,27.303,,28.0,Port St. Lucie
14,1,0,2021-12-08 18:34:37.500439,-80.418,27.2505,,39.0,Port St. Lucie
15,1,14,2022-03-04 21:33:25.660149,-80.3715,27.285,,29.0,Port St. Lucie
16,1,7,2021-12-08 18:36:56.151639,-80.415,27.3195,,41.0,Port St. Lucie
17,1,0,2022-03-04 17:13:08.681106,-80.427,27.2895,,44.0,Port St. Lucie
18,1,0,2022-05-20 22:32:52.596915,-80.4225,27.288,,38.0,Port St. Lucie
19,1,0,2022-03-07 03:57:46.821707,-80.403,27.2445,,25.0,Port St. Lucie
20,1,14,2021-12-14 08:56:37.226840,-76.23,40.0545,,33.0,Lancaster
21,1,4,2022-03-18 05:21:07.165249,-76.311,39.9975,,1.0,Lancaster
22,1,0,2022-04-01 00:47:21.608720,-76.299,39.999,,2.0,Lancaster
23,1,57,2022-04-18 06:02:44.240057,-76.338,40.08,,54.0,Lancaster
24,1,58,2021-12-14 03:54:01.365773,-76.356,40.0425,,39.0,Lancaster
25,1,1,2022-03-23 19:27:08.745484,-76.317,40.011,,11.0,Lancaster
26,1,86,2022-03-27 05:33:45.652150,-76.2975,40.0485,,62.0,Lancaster
27,1,12,2021-12-14 08:56:23.945111,-76.2465,40.065,,18.0,Lancaster
28,1,7,2022-05-21 20:55:22.061833,-76.32,40.0875,,49.0,Lancaster
29,1,4,2021-12-10 14:23:30.017904,-76.3125,40.0185,,5.0,Lancaster
30,1,3,2021-12-08 19:15:53.295310,-117.4875,47.706,22.0,35.0,Spokane
31,1,63,2022-03-31 21:08:28.740117,-117.447,47.667,40.0,61.0,Spokane
32,1,89,2021-11-22 17:07:30.875809,-117.4275,47.6655,53.0,70.0,Spokane
33,1,5,2021-12-08 19:16:19.286927,-117.4785,47.652,21.0,14.0,Spokane
34,1,73,2022-03-25 21:49:03.578887,-117.3945,47.6775,41.0,75.0,Spokane
35,1,61,2022-03-06 20:40:21.962887,-117.438,47.658,61.0,63.0,Spokane
36,1,11,2021-12-05 06:53:36.280695,-117.4605,47.679,40.0,32.0,Spokane
37,1,1,2022-03-22 11:56:12.449473,-117.486,47.67,,29.0,Spokane
38,1,62,2022-06-01 02:42:22.427091,-117.399,47.682,40.0,52.0,Spokane
39,1,82,2022-05-31 00:01:02.380207,-117.4305,47.667,51.0,66.0,Spokane
40,1,63,2022-03-08 19:30:37.966141,-97.158,33.207,37.0,48.0,Denton
41,1,1,2021-12-08 22:49:26.522390,-97.1565,33.174,,25.0,Denton
42,1,58,2021-12-08 22:48:29.657177,-97.1205,33.2205,37.0,53.0,Denton
43,1,50,2021-12-08 22:46:36.620841,-97.1115,33.1905,22.0,49.0,Denton
44,1,3,2022-02-04 06:26:57.044558,-97.1895,33.237,0.0,25.0,Denton
45,1,69,2022-03-06 05:56:41.478085,-97.1475,33.219,36.0,78.0,Denton
46,1,51,2022-03-18 01:13:21.634655,-97.0935,33.1905,31.0,52.0,Denton
47,1,3,2022-04-02 00:08:32.727359,-97.149,33.183,0.0,20.0,Denton
48,1,3,2022-03-22 16:28:52.604143,-97.0965,33.249,0.0,33.0,Denton
50,1,71,2022-03-08 04:26:47.676668,-73.917,41.6955,33.0,61.0,Poughkeepsie
51,1,49,2022-03-06 17:15:47.174894,-73.881,41.7015,,56.0,Poughkeepsie
52,1,38,2022-03-09 23:41:35.658532,-73.9245,41.6895,28.0,37.0,Poughkeepsie
53,1,47,2021-09-03 22:13:27.163956,-73.9335,41.7225,,57.0,Poughkeepsie
54,1,17,2022-02-04 04:06:00.879780,-73.9605,41.6715,,29.0,Poughkeepsie
55,1,81,2022-05-24 03:08:08.577348,-73.92,41.703,41.0,52.0,Poughkeepsie
56,1,72,2022-03-17 22:55:36.122615,-73.9335,41.697,34.0,53.0,Poughkeepsie
57,1,18,2022-06-03 15:56:30.551768,-73.965,41.67,,16.0,Poughkeepsie
58,1,29,2021-11-19 10:40:17.189604,-122.202,37.7445,61.0,62.0,Oakland
59,1,83,2022-03-08 01:55:24.502161,-122.2185,37.791,57.0,57.0,Oakland
60,1,77,2021-12-10 15:49:12.025020,-122.2245,37.7925,58.0,58.0,Oakland
61,1,73,2022-05-05 13:08:47.387474,-122.2815,37.7805,49.0,72.0,Oakland
62,1,70,2022-03-04 22:48:38.452190,-122.226,37.7955,57.0,70.0,Oakland
63,1,19,2022-04-24 04:01:10.982701,-122.1975,37.818,33.0,12.0,Oakland
64,1,98,2021-12-13 13:59:19.759082,-122.2245,37.7775,75.0,80.0,Oakland
65,1,83,2022-04-28 03:19:49.606253,-122.211,37.803,56.0,48.0,Oakland
66,1,71,2022-03-04 23:25:49.833112,-122.181,37.776,54.0,43.0,Oakland
67,1,71,2022-03-07 21:08:13.889408,-122.211,37.7925,55.0,52.0,Oakland
68,1,71,2022-02-04 02:49:45.851633,-80.283,36.0915,,48.0,Winston-Salem
69,1,29,2022-02-04 03:21:12.113652,-80.25,36.156,,23.0,Winston-Salem
70,1,28,2021-12-08 14:15:48.068723,-80.262,36.1065,,29.0,Winston-Salem
71,1,9,2022-02-04 03:21:18.861283,-80.2305,36.132,,16.0,Winston-Salem
72,1,36,2022-03-17 22:53:29.766623,-80.2215,36.0975,,41.0,Winston-Salem
73,1,61,2022-02-04 02:51:40.174841,-80.262,36.102,,60.0,Winston-Salem
74,1,37,2022-03-19 00:38:36.293555,-80.235,36.096,,43.0,Winston-Salem
75,1,6,2022-05-25 15:08:14.660376,-80.2125,36.084,,36.0,Winston-Salem
76,1,53,2022-04-17 14:48:26.037111,-80.265,36.1035,,37.0,Winston-Salem
77,1,15,2021-11-26 04:53:54.406138,-80.304,36.114,,41.0,Winston-Salem
78,1,62,2021-12-22 15:01:20.121854,-76.1085,43.0545,39.0,54.0,Syracuse
79,1,85,2022-05-21 10:52:31.148290,-76.1385,43.0425,60.0,50.0,Syracuse
80,1,54,2022-04-15 15:16:50.664584,-76.155,43.077,39.0,46.0,Syracuse
81,1,76,2022-02-04 04:14:35.302931,-76.1295,43.047,52.0,55.0,Syracuse
82,1,83,2022-05-30 14:49:24.940033,-76.1355,43.0515,49.0,65.0,Syracuse
83,1,30,2022-02-04 04:15:38.979864,-76.134,43.0965,,46.0,Syracuse
84,1,80,2021-12-10 16:20:54.860844,-76.152,43.041,61.0,56.0,Syracuse
85,1,63,2022-05-31 09:34:09.384116,-76.14,43.0395,60.0,38.0,Syracuse
86,1,21,2022-03-06 11:15:19.953157,-76.14,42.993,34.0,35.0,Syracuse
87,1,63,2021-12-17 21:50:29.327914,-76.1895,43.047,35.0,44.0,Syracuse
88,1,54,2022-03-07 05:44:29.980303,-116.238,43.599,27.0,79.0,Boise
89,1,53,2022-05-21 08:46:22.951455,-116.235,43.599,27.0,88.0,Boise
90,1,63,2022-04-11 03:11:25.650073,-116.229,43.599,28.0,90.0,Boise
91,1,69,2022-06-06 21:28:47.343067,-116.2305,43.6035,28.0,88.0,Boise
92,1,35,2022-04-02 04:51:11.262740,-116.2155,43.5765,32.0,59.0,Boise
93,1,1,2021-12-08 17:35:17.094474,-116.259,43.572,,33.0,Boise
94,1,64,2021-12-08 18:43:51.664240,-116.232,43.605,28.0,88.0,Boise
95,1,11,2021-12-08 17:35:48.811879,-116.286,43.5795,,30.0,Boise
96,1,50,2022-05-09 19:18:15.180202,-116.229,43.6095,28.0,79.0,Boise
97,1,63,2022-04-24 23:46:11.983302,-116.2395,43.593,29.0,81.0,Boise
98,1,16,2021-12-08 19:02:41.615239,-85.272,35.076,12.0,58.0,Chattanooga
99,1,5,2022-03-17 23:53:28.684602,-85.2375,35.0565,23.0,2.0,Chattanooga
100,1,17,2022-03-18 03:34:51.172427,-85.2615,35.0775,19.0,51.0,Chattanooga
101,1,22,2022-03-17 23:54:08.483575,-85.215,35.112,0.0,7.0,Chattanooga
102,1,18,2021-11-26 14:19:04.830716,-85.242,35.07,29.0,24.0,Chattanooga
103,1,20,2022-04-29 21:22:35.362999,-85.278,35.0985,23.0,,Chattanooga
104,1,39,2022-04-01 21:38:48.256454,-85.248,35.0655,29.0,33.0,Chattanooga
105,1,4,2022-04-10 07:21:24.586608,-85.23,35.055,22.0,1.0,Chattanooga
106,1,13,2021-12-08 19:02:39.185469,-85.278,35.0625,40.0,52.0,Chattanooga
107,1,38,2021-12-08 19:03:28.003959,-85.272,35.103,23.0,1.0,Chattanooga
108,1,2,2022-05-25 09:55:10.336037,-82.059,33.3675,,22.0,Augusta
109,1,0,2021-12-08 17:11:05.014754,-82.134,33.3525,,9.0,Augusta
110,1,4,2022-03-23 13:32:48.158804,-82.074,33.363,,25.0,Augusta
111,1,8,2021-12-08 17:11:36.455968,-82.0485,33.39,,5.0,Augusta
112,1,9,2021-12-08 17:02:16.387448,-82.116,33.402,,2.0,Augusta
113,1,0,2021-12-08 17:09:38.467600,-82.0275,33.348,,16.0,Augusta
114,1,1,2021-12-08 17:07:16.235525,-82.0815,33.3315,,23.0,Augusta
115,1,31,2021-12-08 17:09:36.066403,-82.0665,33.3825,,28.0,Augusta
116,1,7,2022-03-07 07:18:04.922511,-82.083,33.387,,6.0,Augusta
117,1,0,2021-12-08 17:03:55.757681,-82.101,33.3435,,10.0,Augusta
118,1,29,2022-03-17 23:15:42.871184,-97.0995,32.679,,35.0,Arlington
119,1,73,2022-05-11 06:59:59.273415,-97.119,32.709,,43.0,Arlington
120,1,59,2022-05-25 20:10:35.151521,-97.1115,32.6865,,47.0,Arlington
121,1,34,2021-12-08 09:00:18.057600,-97.122,32.664,,39.0,Arlington
122,1,37,2022-05-09 05:18:14.133926,-97.11,32.6595,,39.0,Arlington
123,1,52,2021-12-08 09:00:53.908698,-97.107,32.6835,,42.0,Arlington
124,1,16,2022-05-24 14:45:02.416671,-97.11,32.6925,,37.0,Arlington
125,1,36,2022-03-05 01:22:22.258264,-97.1415,32.697,,38.0,Arlington
126,1,67,2022-03-09 18:22:43.433800,-97.1025,32.7075,,50.0,Arlington
127,1,56,2022-06-02 17:24:18.793328,-97.128,32.6625,,45.0,Arlington
128,1,0,2021-12-08 15:46:45.559701,-121.3755,37.959,0.0,,Stockton
129,1,0,2021-12-08 15:46:22.116742,-121.329,37.9335,9.0,25.0,Stockton
130,1,88,2022-04-16 08:00:19.310662,-121.2915,37.959,46.0,67.0,Stockton
131,1,46,2022-03-09 22:44:09.821745,-121.3185,37.977,30.0,64.0,Stockton
132,1,81,2022-03-06 17:31:52.252800,-121.299,37.977,30.0,53.0,Stockton
133,1,1,2021-12-10 07:35:33.074150,-121.3635,37.965,,27.0,Stockton
134,1,24,2021-12-08 15:46:36.851250,-121.3365,37.953,21.0,33.0,Stockton
135,1,62,2022-04-12 12:54:11.465403,-121.317,37.968,,48.0,Stockton
136,1,56,2022-02-04 15:52:12.489514,-121.272,37.9425,36.0,48.0,Stockton
137,1,58,2022-04-03 01:33:03.108453,-121.2435,37.956,22.0,55.0,Stockton
138,1,4,2021-12-08 15:44:49.839031,-121.3665,37.947,0.0,26.0,Stockton
139,1,71,2021-12-06 12:32:24.482250,-121.338,37.986,24.0,82.0,Stockton
140,1,68,2022-04-05 01:04:19.133864,-121.335,37.9695,,56.0,Stockton
141,1,7,2022-03-05 20:24:47.798197,-121.3665,37.992,13.0,41.0,Stockton
142,1,21,2021-12-08 15:44:50.876683,-121.3485,37.9935,22.0,66.0,Stockton
143,1,83,2022-03-06 03:06:18.253090,-121.326,38.0205,38.0,55.0,Stockton
144,1,58,2022-02-04 07:53:53.886654,-78.963,35.9595,34.0,36.0,Durham
145,1,38,2021-12-18 08:44:22.491032,-78.888,35.9775,37.0,33.0,Durham
146,1,18,2022-05-05 10:42:56.918621,-78.909,35.9445,35.0,43.0,Durham
147,1,80,2022-05-09 00:13:56.224712,-78.894,36.0015,49.0,59.0,Durham
148,1,4,2021-12-16 01:39:35.045984,-78.9345,35.9505,18.0,47.0,Durham
149,1,53,2022-03-10 17:46:15.573650,-78.8835,35.985,36.0,44.0,Durham
150,1,46,2022-05-05 17:48:12.694194,-78.93,36.0195,31.0,70.0,Durham
151,1,9,2021-12-08 14:10:46.476320,-78.9435,35.9895,35.0,41.0,Durham
152,1,13,2021-12-08 14:09:33.584203,-78.9405,35.9865,32.0,40.0,Durham
153,1,33,2021-12-19 16:00:54.855709,-78.918,35.9445,29.0,38.0,Durham
154,1,1,2022-02-05 06:54:59.685550,-81.183,29.5515,,25.0,Palm Coast
155,1,2,2021-12-21 01:15:09.371094,-81.255,29.4945,,41.0,Palm Coast
156,1,0,2021-12-09 04:42:23.623596,-81.2445,29.496,,44.0,Palm Coast
157,1,0,2021-12-09 03:52:40.984711,-81.2775,29.577,,40.0,Palm Coast
158,1,0,2021-12-09 03:49:24.807545,-81.294,29.5395,,25.0,Palm Coast
159,1,4,2022-03-06 16:17:32.367222,-81.2595,29.508,,30.0,Palm Coast
160,1,24,2021-12-08 18:27:50.176957,-81.2415,29.5455,,31.0,Palm Coast
161,1,28,2022-03-10 18:37:11.523206,-81.198,29.562,,34.0,Palm Coast
162,1,4,2021-12-09 03:54:09.968383,-81.2625,29.5845,,45.0,Palm Coast
163,1,1,2022-03-07 07:28:10.332642,-81.255,29.5155,,30.0,Palm Coast
164,1,0,2021-12-14 00:44:07.995781,-75.714,41.4435,,13.0,Scranton
165,1,76,2022-04-30 19:53:02.859603,-75.6765,41.4045,,69.0,Scranton
166,1,84,2022-06-07 02:01:52.966718,-75.66,41.4015,,47.0,Scranton
167,1,27,2021-12-14 11:41:57.644248,-75.7065,41.3895,,15.0,Scranton
168,1,68,2022-03-10 12:30:08.544806,-75.63,41.415,,38.0,Scranton
169,1,79,2022-03-05 21:04:02.396777,-75.669,41.3955,,39.0,Scranton
170,1,59,2022-03-06 03:16:55.567915,-75.69,41.4165,,40.0,Scranton
171,1,15,2021-12-14 11:41:57.287105,-75.7125,41.4075,,16.0,Scranton
172,1,63,2022-02-03 21:24:07.893246,-75.6345,41.4195,,46.0,Scranton
173,1,81,2022-03-07 16:45:26.606423,-75.663,41.403,,41.0,Scranton
174,1,0,2021-12-08 09:53:50.640723,-104.742,39.6975,0.0,24.0,Aurora
175,1,2,2021-12-08 09:48:34.605952,-104.7405,39.6645,0.0,47.0,Aurora
176,1,6,2022-03-06 20:52:12.254044,-104.7015,39.711,,27.0,Aurora
177,1,0,2021-12-08 09:54:41.200511,-104.691,39.681,0.0,19.0,Aurora
178,1,14,2022-04-23 03:39:22.722154,-104.775,39.7275,0.0,38.0,Aurora
179,1,0,2021-12-16 05:24:17.288499,-104.73,39.7095,,23.0,Aurora
180,1,0,2021-12-08 09:53:00.167979,-104.6715,39.681,0.0,23.0,Aurora
181,1,0,2021-12-08 09:51:31.695217,-104.7315,39.675,0.0,20.0,Aurora
182,1,0,2022-04-22 12:02:15.172685,-104.6745,39.7395,,25.0,Aurora
184,1,97,2021-12-12 15:11:01.180002,-119.178,34.197,47.0,54.0,Oxnard
185,1,40,2022-05-18 06:53:47.241035,-119.145,34.203,20.0,43.0,Oxnard
186,1,73,2021-12-13 15:42:01.023890,-119.1855,34.191,42.0,64.0,Oxnard
187,1,53,2022-05-04 00:24:25.511292,-119.193,34.224,33.0,42.0,Oxnard
188,1,44,2021-12-10 05:15:46.863459,-119.217,34.173,27.0,68.0,Oxnard
189,1,83,2021-12-11 15:58:17.224451,-119.181,34.2045,45.0,59.0,Oxnard
190,1,12,2021-12-08 17:04:18.571188,-119.205,34.2285,21.0,38.0,Oxnard
191,1,6,2021-12-08 17:04:12.977833,-119.2035,34.2345,17.0,34.0,Oxnard
192,1,79,2022-04-04 21:42:55.191621,-119.193,34.1985,39.0,58.0,Oxnard
193,1,38,2022-03-20 13:52:59.536843,-119.2215,34.1715,24.0,64.0,Oxnard
194,1,22,2021-12-16 23:42:12.387756,-120.9885,37.5915,,30.0,Modesto
195,1,84,2022-03-18 11:04:55.150854,-121.005,37.638,29.0,62.0,Modesto
196,1,72,2022-04-10 21:05:08.601770,-121.0095,37.6395,56.0,69.0,Modesto
197,1,1,2021-12-16 17:02:41.956256,-121.068,37.6275,,35.0,Modesto
198,1,53,2022-02-04 23:13:11.628554,-121.011,37.644,26.0,61.0,Modesto
199,1,59,2021-12-15 09:34:48.545284,-120.984,37.665,36.0,64.0,Modesto
200,1,78,2022-04-14 12:27:05.839698,-121.011,37.6245,35.0,53.0,Modesto
201,1,78,2022-03-19 17:14:43.960387,-120.9975,37.65,47.0,67.0,Modesto
202,1,24,2021-12-08 17:18:34.782943,-120.9675,37.623,27.0,30.0,Modesto
203,1,86,2022-03-06 01:51:09.956404,-120.9975,37.6395,59.0,63.0,Modesto
204,1,16,2021-09-05 04:14:15.056635,-116.256,33.723,,32.0,Indio
205,1,0,2021-12-20 17:49:21.005142,-116.223,33.7875,,,Indio
206,1,19,2022-02-22 20:01:09.961622,-116.2365,33.738,,32.0,Indio
207,1,0,2022-02-04 09:35:21.532417,-116.205,33.7635,,1.0,Indio
208,1,32,2021-12-21 16:35:54.551336,-116.196,33.729,,39.0,Indio
209,1,30,2022-03-22 16:10:18.337128,-116.235,33.735,,37.0,Indio
210,1,52,2022-05-27 06:39:27.871778,-116.2095,33.7275,,65.0,Indio
211,1,11,2021-12-14 00:13:35.955660,-116.187,33.7155,,29.0,Indio
212,1,24,2022-06-04 08:01:50.956497,-116.238,33.735,,34.0,Indio
213,1,9,2022-04-21 18:31:44.369355,-116.2755,33.7455,,29.0,Indio
214,1,26,2022-05-10 18:36:21.842935,-81.3885,28.317,30.0,47.0,Kissimmee
215,1,59,2022-04-01 15:32:11.944808,-81.4125,28.3065,45.0,76.0,Kissimmee
216,1,45,2022-05-29 11:42:02.246387,-81.426,28.341,23.0,46.0,Kissimmee
217,1,48,2022-03-18 01:48:22.446255,-81.405,28.311,44.0,66.0,Kissimmee
218,1,34,2022-03-05 01:11:37.619159,-81.4095,28.3155,38.0,62.0,Kissimmee
219,1,21,2022-03-18 01:47:29.111893,-81.4095,28.359,,35.0,Kissimmee
220,1,72,2022-05-04 15:18:03.866911,-81.423,28.305,38.0,74.0,Kissimmee
221,1,76,2022-04-25 07:12:51.835268,-81.414,28.3035,45.0,70.0,Kissimmee
222,1,28,2021-12-09 07:52:44.768859,-81.4545,28.3095,32.0,41.0,Kissimmee
223,1,62,2022-05-07 04:23:32.990347,-80.6535,41.097,,52.0,Youngstown
224,1,76,2022-03-05 18:35:37.195273,-80.6505,41.0985,,51.0,Youngstown
225,1,57,2022-03-05 09:32:50.139488,-80.6445,41.097,,44.0,Youngstown
226,1,73,2022-04-06 08:54:53.596531,-80.646,41.1015,,40.0,Youngstown
227,1,31,2022-03-17 23:31:41.866681,-80.6325,41.0745,,37.0,Youngstown
228,1,51,2022-04-04 17:05:22.630649,-80.673,41.07,,41.0,Youngstown
229,1,80,2022-03-05 09:59:01.341683,-80.6475,41.1045,,42.0,Youngstown
230,1,5,2022-03-07 23:40:25.738193,-80.6985,41.079,,21.0,Youngstown
231,1,53,2022-04-06 08:54:53.528794,-80.6445,41.1075,,31.0,Youngstown
232,1,42,2022-03-05 10:25:34.845281,-80.655,41.0925,,34.0,Youngstown
233,1,45,2022-06-06 22:14:40.923866,-87.2145,30.4515,31.0,50.0,Pensacola
234,1,52,2022-03-07 23:51:20.560737,-87.1815,30.432,0.0,52.0,Pensacola
235,1,26,2022-04-11 05:32:28.083730,-87.204,30.453,24.0,21.0,Pensacola
236,1,9,2022-06-03 00:10:24.566706,-87.159,30.4875,15.0,30.0,Pensacola
237,1,3,2022-03-06 03:46:33.253208,-87.1845,30.4455,0.0,50.0,Pensacola
238,1,44,2022-03-07 14:54:04.555350,-87.219,30.474,28.0,25.0,Pensacola
239,1,3,2022-03-06 15:20:03.789631,-87.1905,30.441,8.0,29.0,Pensacola
240,1,50,2022-05-02 19:48:57.416438,-87.174,30.4305,0.0,44.0,Pensacola
241,1,45,2022-06-02 21:43:28.175111,-87.219,30.438,31.0,69.0,Pensacola
242,1,33,2021-12-09 09:50:05.957432,-87.2145,30.4785,29.0,36.0,Pensacola
243,1,47,2022-03-05 03:28:39.067165,-118.1625,34.6965,,56.0,Lancaster
244,1,3,2022-05-26 04:50:35.291183,-118.2405,34.6815,,34.0,Lancaster
245,1,54,2022-05-08 08:08:17.438938,-118.179,34.692,,60.0,Lancaster
246,1,15,2022-05-01 03:02:08.154329,-118.152,34.719,,32.0,Lancaster
247,1,7,2022-03-07 09:25:20.649051,-118.221,34.731,,28.0,Lancaster
248,1,26,2022-02-04 10:27:43.740086,-118.131,34.677,,50.0,Lancaster
249,1,56,2022-02-04 10:27:26.209600,-118.1865,34.6605,,59.0,Lancaster
250,1,17,2021-12-08 19:01:25.448314,-118.17,34.7115,,33.0,Lancaster
251,1,2,2021-12-08 19:01:37.357354,-118.188,34.716,,26.0,Lancaster
252,1,6,2022-05-21 10:30:53.636082,-118.206,34.6725,,29.0,Lancaster
253,1,72,2021-12-08 19:37:03.649692,-117.8325,33.8175,41.0,53.0,Anaheim
254,1,37,2022-02-04 11:15:30.269676,-117.852,33.849,36.0,74.0,Anaheim
255,1,59,2022-06-03 03:47:30.121563,-117.843,33.825,42.0,56.0,Anaheim
256,1,58,2022-05-09 18:55:03.980905,-117.855,33.804,38.0,54.0,Anaheim
257,1,66,2022-03-05 17:17:42.787687,-117.843,33.7995,31.0,74.0,Anaheim
258,1,79,2022-05-20 22:11:24.749693,-117.8385,33.822,42.0,63.0,Anaheim
259,1,72,2022-05-10 05:23:51.896258,-117.8415,33.8325,42.0,53.0,Anaheim
260,1,28,2022-04-10 09:03:47.822479,-117.8745,33.8355,34.0,43.0,Anaheim
261,1,47,2022-05-31 16:54:37.300404,-117.8355,33.8475,32.0,68.0,Anaheim
262,1,52,2021-12-20 01:33:53.167208,-117.861,33.801,40.0,53.0,Anaheim
263,1,8,2022-03-06 03:09:00.919543,-94.23,36.054,,46.0,Fayetteville
264,1,1,2021-12-09 04:33:09.551642,-94.1835,36.0285,,3.0,Fayetteville
265,1,17,2022-05-30 22:06:24.888967,-94.1475,36.054,,37.0,Fayetteville
266,1,73,2022-03-22 20:17:04.140533,-94.173,36.072,,69.0,Fayetteville
267,1,70,2022-04-24 16:37:38.497266,-94.155,36.072,,75.0,Fayetteville
268,1,2,2021-12-09 04:37:12.844808,-94.2165,36.06,,11.0,Fayetteville
269,1,53,2022-03-05 16:18:02.274338,-94.1505,36.105,,53.0,Fayetteville
270,1,20,2022-04-06 13:12:18.339129,-94.179,36.105,,54.0,Fayetteville
271,1,8,2021-12-09 04:36:46.954108,-94.206,36.1035,,51.0,Fayetteville
272,1,24,2021-12-03 17:51:10.056302,-94.149,36.0615,,29.0,Fayetteville
273,1,16,2021-12-08 18:59:35.544548,-90.237,32.3655,16.0,28.0,Jackson
274,1,19,2022-04-15 20:11:18.728745,-90.18,32.2815,0.0,26.0,Jackson
275,1,1,2021-12-08 18:55:09.061822,-90.204,32.3505,25.0,30.0,Jackson
276,1,5,2021-12-08 18:55:40.069019,-90.228,32.337,18.0,27.0,Jackson
277,1,20,2021-12-08 18:57:23.352757,-90.198,32.2815,17.0,33.0,Jackson
278,1,40,2021-09-03 21:52:40.401345,-90.246,32.307,19.0,25.0,Jackson
279,1,5,2022-04-05 10:26:50.958468,-90.252,32.316,11.0,29.0,Jackson
280,1,30,2022-03-07 18:58:51.940170,-90.213,32.316,23.0,17.0,Jackson
281,1,34,2022-04-03 11:57:40.971517,-90.2115,32.3145,24.0,28.0,Jackson
282,1,49,2022-05-13 01:23:26.236027,-90.18,32.3205,29.0,34.0,Jackson
283,1,19,2022-03-08 10:05:07.321511,-117.354,34.5285,16.0,33.0,Victorville
284,1,6,2021-12-09 01:17:50.398376,-117.381,34.503,23.0,33.0,Victorville
285,1,17,2021-12-14 16:18:02.756321,-117.3405,34.5,,35.0,Victorville
286,1,1,2021-12-09 01:15:26.287098,-117.3735,34.5195,13.0,21.0,Victorville
287,1,6,2022-05-04 21:07:03.339787,-117.3765,34.5,23.0,33.0,Victorville
288,1,3,2022-04-24 22:26:59.922989,-117.3945,34.4955,20.0,36.0,Victorville
289,1,9,2022-04-06 19:28:31.465798,-117.3825,34.5075,22.0,32.0,Victorville
290,1,0,2022-04-12 03:13:26.545376,-117.3735,34.5255,0.0,25.0,Victorville
291,1,1,2022-05-18 01:02:51.515870,-117.378,34.551,,25.0,Victorville
292,1,44,2022-03-08 13:36:47.939820,-117.3345,34.506,24.0,41.0,Victorville
293,1,41,2022-05-19 22:01:45.601407,-81.7905,26.331,,49.0,Bonita Springs
294,1,11,2022-03-31 22:53:46.732261,-81.8445,26.3325,,29.0,Bonita Springs
295,1,22,2022-05-09 19:16:30.604672,-81.741,26.328,,36.0,Bonita Springs
296,1,7,2022-03-05 11:38:25.414601,-81.792,26.3685,,47.0,Bonita Springs
297,1,0,2021-12-14 08:14:40.475120,-81.828,26.319,,25.0,Bonita Springs
298,1,2,2022-04-28 17:14:51.515070,-81.774,26.37,,38.0,Bonita Springs
299,1,4,2022-06-04 10:02:08.116827,-81.789,26.3505,,52.0,Bonita Springs
300,1,20,2022-04-16 19:01:10.986382,-81.7935,26.3655,,52.0,Bonita Springs
301,1,35,2022-05-01 18:45:55.942146,-81.7995,26.3355,,62.0,Bonita Springs
302,1,4,2022-03-06 22:05:09.165282,-81.8265,26.391,,50.0,Bonita Springs
303,1,39,2022-06-01 15:08:01.135843,-79.827,36.096,,31.0,Greensboro
304,1,32,2022-04-11 01:57:55.171014,-79.827,36.0945,,32.0,Greensboro
305,1,12,2022-02-04 01:33:44.661839,-79.8585,36.1125,,18.0,Greensboro
306,1,9,2022-03-17 22:02:46.470264,-79.812,36.123,,14.0,Greensboro
307,1,17,2022-04-08 12:12:39.438773,-79.7745,36.135,,13.0,Greensboro
308,1,62,2021-12-02 04:58:15.648067,-79.83,36.111,,70.0,Greensboro
309,1,58,2021-12-22 15:24:42.885367,-79.8285,36.111,,67.0,Greensboro
310,1,57,2022-03-19 00:43:27.470675,-79.761,36.084,,42.0,Greensboro
311,1,25,2022-03-17 22:03:26.744310,-79.776,36.108,,31.0,Greensboro
312,1,60,2022-02-04 01:34:46.779634,-79.7655,36.087,,47.0,Greensboro
313,1,0,2021-12-08 10:34:54.493978,-97.3305,27.756,0.0,25.0,Corpus Christi
314,1,0,2021-12-08 10:37:14.538702,-97.341,27.7515,0.0,25.0,Corpus Christi
315,1,0,2021-12-08 10:43:12.856731,-97.3575,27.7575,0.0,25.0,Corpus Christi
316,1,66,2022-02-05 01:00:55.076891,-97.362,27.705,37.0,49.0,Corpus Christi
